id,mz,diff,reference,formula,formula_isotopefree,formula_ion,homseries,totalc,H.C,O.C,C,H,O,N,S,P,Cl,Na,C13,O18,N15,S34,Cl37,Co,Cu.i,Cu.ii,Cu65.i,Cu65.ii,Fe.ii,Fe.iii,Fe54.ii,Fe54.iii,Br79,Br81,Ni.ii,Ni60.ii,Zn.ii,Zn66.ii,I,MDL_3.5,ResPow,m1,SE,present_in,AI,AI.mod,DBE,Aromatic,Aromatic.O_rich,Aromatic.O_poor,Highly.unsaturated,Highly.unsaturated.O_rich,Highly.unsaturated.O_poor,Unsaturated,Unsaturated.O_rich,Unsaturated.O_poor,Unsaturated.with.N,Saturated,Saturated.O_rich,Saturated.O_poor,mean_signal_to_MDL,isoratioC13.1,isoratioC13.2,isoratio_O18,isoratioS34,isoratioN15,isoratioBr81.1,isoratioBr81.2,isoratioCu.i_65,isoratioCu.ii_65,isoratioFe.ii_54,isoratioFe.iii_54,isoratioZn.ii_66,isoratioNi.ii_60,isoratioCl37,isorat_sdC13.1,isorat_sdC13.2,isorat_sd_O18,isorat_sd_S34,isorat_sd_N15,homnetworkmember,mean_of_ratio_deviance,diff_filter,alternative_formula,Sample1_masslistsIHSS NOM_LSt_MA_FTMS_IHSS.NOM_STD_01_1-2-43_1_21692.csv,Sample2_masslistsIHSS NOM_LSt_MA_FTMS_IHSS.NOM_STD_02_1-2-43_1_21702.csv,Sample3_masslistsIHSS NOM_LSt_MA_FTMS_IHSS.NOM_STD_03_1-2-43_1_21712.csv,Sample4_masslistsMGC2101807_LSt_MA_FTMS_PB_1_01_1-2-30_1_21512.csv,Sample5_masslistsMGC2101807_LSt_MA_FTMS_PB_1_02_1-2-30_1_21522.csv,Sample6_masslistsMGC2101807_LSt_MA_FTMS_PB_1_03_1-2-30_1_21532.csv,Sample7_masslistsMGC2101808_LSt_MA_FTMS_PB_2_01_1-2-20_1_21420.csv,Sample8_masslistsMGC2101808_LSt_MA_FTMS_PB_2_02_1-2-20_1_21430.csv,Sample9_masslistsMGC2101808_LSt_MA_FTMS_PB_2_03_1-2-20_1_21440.csv,Sample10_masslistsMGC2101809_LSt_MA_FTMS_PB_3_01_1-2-14_1_21360.csv,Sample11_masslistsMGC2101809_LSt_MA_FTMS_PB_3_02_1-2-14_1_21370.csv,Sample12_masslistsMGC2101809_LSt_MA_FTMS_PB_3_03_1-2-14_1_21380.csv,Sample13_masslistsMGC2101812_LSt_MA_FTMS_Blank_A1_01_1-2-12_1_21334.csv,Sample14_masslistsMGC2101812_LSt_MA_FTMS_Blank_A1_02_1-2-12_1_21344.csv,Sample15_masslistsMGC2101812_LSt_MA_FTMS_Blank_A1_03_1-2-12_1_21352.csv,Sample16_masslistsMGC2101812_LSt_MA_FTMS_Blank_A2_01_1-2-19_1_21418.csv,Sample17_masslistsMGC2101812_LSt_MA_FTMS_Blank_A2_02_1-2-19_1_21428.csv,Sample18_masslistsMGC2101812_LSt_MA_FTMS_Blank_A2_03_1-2-19_1_21438.csv,Sample19_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A1_01_1-2-9_1_21308.csv,Sample20_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A1_02_1-2-9_1_21316.csv,Sample21_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A1_03_1-2-9_1_21326.csv,Sample22_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A2_01_1-2-1_1_21250.csv,Sample23_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A2_02_1-2-1_1_21258.csv,Sample24_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A2_03_1-2-1_1_21268.csv,Sample25_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B1_01_1-2-23_1_21450.csv,Sample26_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B1_02_1-2-23_1_21460.csv,Sample27_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B1_03_1-2-23_1_21470.csv,Sample28_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B2_01_1-2-5_1_21278.csv,Sample29_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B2_02_1-2-5_1_21288.csv,Sample30_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B2_03_1-2-5_1_21296.csv,Sample31_NELHA_1.csv,Sample32_NELHA_2.csv,Sample33_NELHA_3.csv,Sample34_NELHA_4.csv,Sample35_NELHA_5.csv
0,400.1613066,0.0061396,401.1685806,C_18 H_27 O_9 N_1,C18H27NO9,C_18 H_26 O_9 N_1,5,18,1.5,0.5,18,27,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338636.881,480561,400.1613172,0.103488238,5,0,0.04,6,0,0,0,0,0,0,1,0,1,1,0,0,0,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6723148,11802185,5808332,6646895,5339346
-1,400.1694264,0.040957,401.1766864,C_18 H_28 O_9 C13_1,C19H28O9,C_18 H_27 O_9 C13_1,23,19,1.474,0.474,18,28,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338636.881,522293.5714,400.1694384,0.136867493,7,0,0.1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,4.05,-73.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.02908,NA,NA,NA,NA,56,73.82,FALSE,NA,3911430,NA,3775963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16459342,26768972,12296398,17263730,14280916
0,400.1976371,0.1306265,401.204966,C_19 H_31 O_8 N_1,C19H31NO8,C_19 H_30 O_8 N_1,11,19,1.632,0.421,19,31,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338636.881,534161.6471,400.1976938,0.229016908,17,0,0,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,993,Inf,FALSE,NA,NA,NA,NA,6413503,6109936,6518723,NA,3502267,NA,NA,NA,NA,3366923,4355737,3777477,NA,NA,4095170,9117653,8587229,9781771,9233203,6670411,8143511,4867890,4102891,3648200,NA,NA,NA,NA,NA,NA,NA,NA
-1,400.2340081,0.166451,401.2413513,C_20 H_35 O_7 N_1,C20H35NO7,C_20 H_34 O_7 N_1,20,20,1.75,0.35,20,35,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338636.881,498701.2222,400.2340701,0.231541181,27,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,3.27,94.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.011832,NA,NA,NA,NA,936,94.56,FALSE,NA,NA,NA,NA,12033219,11590388,15054790,7556356,8270015,7868637,4786059,4173350,5184831,7180303,8533661,6861770,4197123,4075144,5221575,25460698,24676322,24347152,16384825,18368592,17679004,12134198,10660592,13241037,6644702,5242111,7101454,NA,NA,NA,NA,NA
-1,400.2533919,0.0555026,401.2606906,C_19 H_36 O_6 N_2 C13_1,C20H36N2O6,C_19 H_35 O_6 N_2 C13_1,20,20,1.8,0.3,19,36,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338636.881,509993.1818,400.2534218,0.250937914,11,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,2.33,72.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.8424264,NA,NA,NA,NA,1344,72.68,FALSE,NA,NA,NA,NA,3495109,NA,NA,NA,NA,NA,NA,NA,4054337,4145169,NA,NA,NA,NA,NA,5201885,5765093,5087763,17515324,16566355,16712350,3540793,NA,3431120,NA,NA,NA,NA,NA,NA,NA,NA
0,400.2704645,0.0104441,401.2777367,C_21 H_39 O_6 N_1,C21H39NO6,C_21 H_38 O_6 N_1,20,21,1.857,0.286,21,39,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338636.881,509994.4,400.2704618,0.075703697,5,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,Inf,FALSE,NA,NA,NA,NA,3529927,3947256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5836767,6494184,5292566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,400.9857547,0.2611264,401.9931361,C_11 H_6 O_13 N_4,C11H6N4O13,C_11 H_5 O_13 N_4,1,11,0.545,1.182,11,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338636.881,540232.1111,400.985926,0.232784227,9,1,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,Inf,TRUE,C_21 H_7 O_7 P_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3469408,3438327,3359778,3365702,4099812,4222236,NA,NA,NA,NA,NA,NA,NA,NA,NA,7136300,6716744,5913700,NA,NA,NA,NA,NA
0,400.9857547,0.2257726,401.9929403,C_21 H_7 O_7 P_1,C21H7O7P,C_21 H_6 O_7 P_1,1,21,0.333,0.333,21,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338636.881,540232.1111,400.985926,0.232784227,9,0.85,0.88,19,1,0,1,0,0,0,0,0,0,0,0,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725,Inf,TRUE,C_21 H_7 O_7 P_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3469408,3438327,3359778,3365702,4099812,4222236,NA,NA,NA,NA,NA,NA,NA,NA,NA,7136300,6716744,5913700,NA,NA,NA,NA,NA
0,401.054784,0.0192632,402.0620682,C_16 H_18 O_10 S_1,C16H18O10S,C_16 H_17 O_10 S_1,15,16,1.125,0.625,16,18,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,541521.25,401.054804,0.132878026,4,0,0.2,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,Inf,FALSE,NA,3889145,3854703,4237009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3557329,NA,NA,NA
0,401.0725401,0.0222021,402.0798254,C_16 H_18 O_12,C16H18O12,C_16 H_17 O_12,26,16,1.125,0.75,16,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,509411.875,401.0725552,0.111627241,8,0,0.2,8,0,0,0,1,1,0,0,0,0,0,0,0,0,6.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,Inf,FALSE,NA,50028544,55210356,53571288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4792395,4999258,3646096,NA,NA,NA,NA,NA,NA,NA,NA,NA,3598201,6903769,NA,NA,NA
0,401.087843,0.0942737,402.0950816,C_20 H_18 O_9,C20H18O9,C_20 H_17 O_9,18,20,0.9,0.45,20,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,492635.7778,401.0878581,0.127907352,9,0.27,0.48,12,0,0,0,1,0,1,0,0,0,0,0,0,0,4.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,Inf,FALSE,NA,31416322,30273912,32927450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3739724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5027710,12941280,4846024,5967235,4549081
0,401.0912051,0.06958,402.0984536,C_17 H_22 O_9 S_1,C17H22O9S,C_17 H_21 O_9 S_1,14,17,1.294,0.529,17,22,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,525766.375,401.0912179,0.120669352,8,0,0.13,7,0,0,0,1,1,0,0,0,0,0,0,0,0,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,Inf,FALSE,NA,4894723,5124474,3657435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12658559,23672802,10461641,13020548,11839962
0,401.0991577,0.2962449,402.106315,C_19 H_18 O_8 N_2,C19H18N2O8,C_19 H_17 O_8 N_2,5,19,0.947,0.421,19,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,466839.5,401.0991722,0.228848978,6,0.22,0.46,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358,Inf,FALSE,NA,NA,4678012,5607134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944322,8189925,NA,3485063,4200924
0,401.100886,0.4796247,402.1079696,C_17 H_23 O_9 P_1,C17H23O9P,C_17 H_22 O_9 P_1,5,17,1.353,0.529,17,23,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,466808.8333,401.1008972,0.152868067,6,0,0.13,7,0,0,0,1,1,0,0,0,0,0,0,0,0,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699,Inf,FALSE,NA,NA,3391869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8341378,15759334,7381452,10521991,8448477
-1,401.1089072,0.0676272,402.1162108,C_17 H_22 O_11,C17H22O11,C_17 H_21 O_11,23,17,1.294,0.647,17,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,483101.2,401.1089326,0.164035299,15,0,0.13,7,0,0,0,1,1,0,0,0,0,0,0,0,0,6.34,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.1980755,NA,NA,NA,NA,88,2.83,FALSE,NA,36659208,35320192,36368096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5423183,6449247,5673622,NA,NA,NA,3618723,3384177,NA,3683385,4689236,NA,32778116,55277544,27795918,33303946,27371998
-1,401.1241463,0.1098472,402.131467,C_21 H_22 O_8,C21H22O8,C_21 H_21 O_8,21,21,1.048,0.381,21,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,482836,401.1241593,0.056788828,10,0.23,0.41,11,0,0,0,1,0,1,0,0,0,0,0,0,0,6.07,-33.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.5185166,NA,NA,NA,NA,107,33.39,FALSE,NA,33480716,33681796,34369252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4780114,4782177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17885066,29095920,15213010,16051598,13412835
0,401.1275314,0.0773746,402.134839,C_18 H_26 O_8 S_1,C18H26O8S,C_18 H_25 O_8 S_1,8,18,1.444,0.444,18,26,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,484676.3333,401.1275434,0.103519257,6,0,0.08,6,0,0,0,1,0,1,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,Inf,FALSE,NA,NA,NA,4062949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11929483,18053106,7832019,10710415,7490021
0,401.1353832,0.1011084,402.1427003,C_20 H_22 O_7 N_2,C20H22N2O7,C_20 H_21 O_7 N_2,7,20,1.1,0.35,20,22,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,476314.4,401.1353942,0.103630004,5,0.18,0.38,11,0,0,0,1,0,1,0,0,0,0,0,0,0,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8021902,15448053,4907478,7499154,6494695
0,401.137206,0.3169532,402.144355,C_18 H_27 O_8 P_1,C18H27O8P,C_18 H_26 O_8 P_1,10,18,1.5,0.444,18,27,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,456274,401.1372164,0.04377653,5,0,0.08,6,0,0,0,0,0,0,1,0,1,0,0,0,0,2.95,1822.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.2067687,NA,NA,NA,NA,681,1822.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9168782,14481398,7700950,9162130,8767975
-1,401.1453059,0.0344745,402.1525962,C_18 H_26 O_10,C18H26O10,C_18 H_25 O_10,20,18,1.444,0.556,18,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,485080.8182,401.1453209,0.249016013,11,0,0.08,6,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99,-41.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.8630711,NA,NA,NA,NA,75,41.61,FALSE,NA,14589970,14119306,14872298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3354708,NA,NA,3435456,NA,NA,3393447,NA,NA,NA,NA,NA,59025296,97155064,48407000,61058452,47753704
-1,401.1605938,0.0445635,402.1678523,C_22 H_26 O_7,C22H26O7,C_22 H_25 O_7,20,22,1.182,0.318,22,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,508327.3571,401.1606144,0.168277428,14,0.2,0.35,10,0,0,0,1,0,1,0,0,0,0,0,0,0,3.71,-51.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.5939091,NA,NA,NA,NA,99,51.59,FALSE,NA,22470678,22163856,24473326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3814045,3843010,3533004,3502864,3401641,NA,3443540,NA,NA,NA,13641622,28112896,14475740,14478745,12233198
0,401.1817113,0.0153386,402.1889816,C_19 H_30 O_9,C19H30O9,C_19 H_29 O_9,11,19,1.579,0.474,19,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,482850.8182,401.1817167,0.116919507,11,0,0.03,5,0,0,0,0,0,0,1,0,1,0,0,0,0,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,Inf,FALSE,NA,NA,NA,NA,3673397,5299048,4904996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3633241,4905065,4084385,NA,NA,NA,NA,NA,NA,NA,NA,NA,14002077,26114058,12116450,16199071,12741108
0,401.1969462,0.0375033,402.2042377,C_23 H_30 O_6,C23H30O6,C_23 H_29 O_6,20,23,1.304,0.261,23,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,542156.2857,401.1969614,0.108338097,7,0.18,0.3,9,0,0,0,1,0,1,0,0,0,0,0,0,0,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,Inf,FALSE,NA,10838049,7246234,9948921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4036514,8271888,6373862,5488036,NA
0,401.2180656,0.0620498,402.225367,C_20 H_34 O_8,C20H34O8,C_20 H_33 O_8,10,20,1.7,0.4,20,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,488756.6429,401.2181047,0.208758606,14,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,Inf,FALSE,NA,NA,NA,NA,7036218,4733804,6510632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3366199,7905374,7686254,8217254,4662219,5470420,3834647,5564337,3529601,3556188,3433540,NA,NA,NA,NA,NA,NA,NA
0,401.2292868,0.092202,402.2366003,C_19 H_34 O_7 N_2,C19H34N2O7,C_19 H_33 O_7 N_2,15,19,1.789,0.368,19,34,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,515542.5238,401.2293282,0.246580033,21,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1370,Inf,FALSE,NA,NA,NA,NA,4787515,5000046,5560361,3620192,4018478,NA,3880939,4214394,3444141,4796538,3958548,4068414,NA,NA,NA,11370592,11217008,9806504,17073100,16320726,15827737,5457842,4721539,3840862,NA,NA,NA,NA,3667998,NA,NA,NA
-1,401.2374221,0.0189586,402.2447062,C_19 H_35 O_7 N_1 C13_1,C20H35NO7,C_19 H_34 O_7 N_1 C13_1,20,20,1.75,0.35,19,35,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339606.538,562569.1667,401.2374407,0.224102778,6,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.46,94.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.011832,NA,NA,NA,NA,936,94.56,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6721633,5621873,4731561,3617742,4376791,NA,NA,4275076,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,402.0830452,0.0223077,403.0903306,C_19 H_17 O_9 N_1,C19H17NO9,C_19 H_16 O_9 N_1,2,19,0.895,0.474,19,17,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340576.204,529444.2,402.083063,0.084617124,5,0.22,0.48,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,Inf,FALSE,NA,8446232,6943404,7966706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5331352,NA,4185775,NA
0,402.086417,0.0226771,403.0937026,C_16 H_21 O_9 N_1 S_1,C16H21NO9S,C_16 H_20 O_9 N_1 S_1,3,16,1.312,0.562,16,21,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340576.204,526123.75,402.0864281,0.13282376,4,0,0.05,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1158,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4470987,5716378,4203228,4775600,NA
-1,402.1122964,0.0178458,403.1195656,C_16 H_22 O_11 C13_1,C17H22O11,C_16 H_21 O_11 C13_1,23,17,1.294,0.647,16,22,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340576.204,520470.875,402.1123104,0.127455298,8,0,0.13,7,0,0,0,1,1,0,0,0,0,0,0,0,0,2.03,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.1980755,NA,NA,NA,NA,88,2.83,FALSE,NA,7692576,7434933,5574650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5335252,11065765,6013667,6786744,4393727
-1,402.1275394,0.0146824,403.1348218,C_20 H_22 O_8 C13_1,C21H22O8,C_20 H_21 O_8 C13_1,21,21,1.048,0.381,20,22,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340576.204,532512.4286,402.1275548,0.107418696,7,0.23,0.41,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.73,-33.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.5185166,NA,NA,NA,NA,107,33.39,FALSE,NA,7921957,7058106,8417278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3627225,5839276,NA,3440316,4086531
0,402.1306436,0.0727518,403.1379493,C_19 H_21 O_7 N_3,C19H21N3O7,C_19 H_20 O_7 N_3,6,19,1.105,0.368,19,21,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340576.204,503316.2,402.1306543,0.201694586,5,0.11,0.36,11,0,0,0,1,0,1,0,0,0,0,0,0,0,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1499,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6621402,11090349,6066920,5246653,5782277
